customer_id,customer_name,signup_date,home_store,loyalty_tier,total_orders,lifetime_revenue,first_purchase,last_purchase
C00296,Anjali Menon,2023-12-23,S01,Gold,24,156900.47,2024-02-10,2025-12-30
C00297,Anjali Gupta,2023-01-23,S03,Silver,9,62644.23,2024-01-18,2025-03-17
C00298,Sara Rao,2024-06-05,S04,Bronze,1,1335.21,2025-10-05,2025-10-05
C00299,Kavya Joseph,2023-04-10,S04,Platinum,17,93690.21,2024-01-15,2025-09-21
C00300,Sanjay Reddy,2023-06-29,S08,Gold,9,45927.19,2024-01-08,2025-11-02
C00301,Vikram Nair,2023-08-11,S01,Bronze,2,2727.21,2025-11-10,2025-11-26
C00302,Aarav Varma,2024-03-17,S06,Bronze,2,8296.36,2024-08-16,2025-10-14
C00303,Vivaan Sharma,2023-11-21,S03,Silver,24,90304.24,2024-03-25,2025-12-21
C00304,Anjali Sharma,2024-05-30,S03,Silver,5,21800.36,2024-08-18,2025-12-19
C00305,Arjun Reddy,2023-01-16,S09,Gold,15,73279.83,2024-04-14,2025-11-14
C00306,Ananya Nair,2023-12-02,S02,Bronze,4,15228.03,2024-03-17,2024-12-08
C00307,Kavya Thomas,2023-09-15,S06,Bronze,0,0.0,,
C00308,Sanjay Gupta,2024-05-11,S03,Silver,17,67477.03,2024-06-07,2025-11-29
C00309,Aditya Das,2023-06-09,S04,Silver,3,14459.46,2024-06-16,2025-05-22
C00310,Neha Sharma,2024-04-19,S07,Bronze,1,3907.9,2025-10-13,2025-10-13
C00311,Sanjay Sharma,2024-01-15,S08,Bronze,4,30836.54,2024-03-04,2025-10-19
C00312,Arjun Krishnan,2024-06-28,S08,Silver,6,57519.67,2025-03-09,2025-12-22
C00313,Divya Gupta,2024-03-02,S05,Silver,3,7605.05,2025-02-15,2025-11-24
C00314,Sanjay Varma,2023-09-25,S02,Bronze,2,9047.28,2024-04-09,2025-02-19
C00315,Riya Pillai,2024-02-21,S06,Silver,2,6212.11,2024-11-08,2025-01-23
C00316,Nikhil Krishnan,2023-06-17,S06,Gold,4,15642.79,2024-05-10,2025-12-19
C00317,Ananya Iyer,2023-02-12,S01,Platinum,0,0.0,,
C00318,Anjali Kumar,2023-10-12,S04,Bronze,2,48857.91,2025-03-12,2025-12-26
C00319,Riya Thomas,2024-02-01,S08,Bronze,3,6010.21,2024-07-25,2025-03-25
C00320,Riya Kumar,2023-01-12,S04,Platinum,8,21673.05,2024-01-22,2025-10-13
C00321,Rohan Sharma,2023-10-29,S03,Bronze,11,87148.54,2024-02-18,2025-11-16
C00322,Arjun Menon,2023-09-10,S08,Silver,5,22182.87,2024-01-13,2025-03-05
C00323,Priya Varma,2024-05-13,S01,Silver,7,38617.7,2024-10-28,2025-12-28
C00324,Ananya Menon,2023-02-04,S02,Bronze,4,2969.44,2024-04-14,2025-11-22
C00325,Kavya Joseph,2023-03-31,S06,Silver,8,40318.64,2024-08-22,2025-10-14
C00326,Aarav Patel,2024-02-22,S03,Silver,15,88397.84,2024-04-09,2025-12-20
C00327,Karthik Reddy,2023-04-25,S06,Silver,9,50482.25,2024-03-08,2025-09-21
C00328,Ishaan Varma,2023-07-15,S01,Bronze,15,105320.91,2024-01-02,2025-11-08
C00329,Meera Das,2024-05-15,S02,Platinum,25,122863.57,2024-05-19,2025-12-08
C00330,Neha Iyer,2024-05-07,S01,Bronze,5,17674.9,2024-05-24,2025-09-23
C00331,Sanjay Patel,2023-03-16,S10,Silver,3,17224.59,2024-09-14,2025-10-22
C00332,Diya Thomas,2024-02-17,S04,Gold,7,33403.03,2024-03-12,2025-07-15
C00333,Sara Nair,2024-01-11,S03,Bronze,16,96924.49,2024-02-19,2025-12-26
C00334,Sara Iyer,2024-02-24,S01,Gold,4,3933.51,2025-02-24,2025-08-29
C00335,Priya Reddy,2023-10-04,S01,Platinum,34,183704.12,2024-01-03,2025-12-26
C00336,Kavya Gupta,2024-01-29,S04,Bronze,3,10174.88,2024-08-23,2024-11-20
C00337,Priya Kumar,2024-04-01,S01,Bronze,3,5588.71,2024-09-30,2025-11-20
C00338,Aarav Krishnan,2023-07-11,S05,Gold,4,17277.24,2024-07-29,2025-12-13
C00339,Nikhil Menon,2023-04-09,S04,Bronze,0,0.0,,
C00340,Vikram Kumar,2023-04-06,S07,Bronze,1,2292.18,2024-04-03,2024-04-03
C00341,Priya Reddy,2023-07-09,S06,Gold,14,77407.18,2024-04-05,2025-12-09
C00342,Sanjay Pillai,2023-02-06,S04,Gold,22,103344.5,2024-04-07,2025-11-21
C00343,Kavya Krishnan,2024-01-04,S02,Platinum,10,73873.12,2024-02-27,2025-10-06
C00344,Sanjay Varma,2024-06-08,S06,Bronze,7,28504.0,2024-08-27,2025-12-26
C00345,Ishaan Iyer,2023-10-06,S06,Bronze,4,8767.55,2024-01-14,2025-11-29
C00346,Aarav Varma,2023-08-05,S01,Bronze,2,3316.86,2024-10-25,2024-11-30
C00347,Arjun Sharma,2023-09-30,S09,Silver,2,4056.78,2024-03-09,2024-07-20
C00348,Sanjay Sharma,2023-03-03,S01,Silver,3,9132.89,2024-05-30,2024-10-05
C00349,Anjali Menon,2023-12-08,S01,Bronze,12,60805.62,2024-02-19,2025-12-31
C00350,Vivaan Varma,2024-02-01,S02,Bronze,6,19637.41,2024-04-16,2025-10-22
C00351,Ishaan Rao,2023-01-19,S09,Silver,3,11465.57,2025-01-02,2025-11-07
C00352,Riya Patel,2023-06-26,S05,Silver,8,40850.97,2024-02-12,2025-12-03
C00353,Divya Kumar,2024-01-31,S07,Bronze,2,13350.08,2024-09-07,2025-05-23
C00354,Neha Kumar,2024-03-20,S02,Gold,4,36578.83,2024-10-30,2025-12-12
C00355,Anjali Gupta,2023-08-21,S04,Bronze,8,41544.92,2024-01-24,2025-11-06
C00356,Karthik Reddy,2023-03-17,S03,Silver,1,1529.16,2025-07-10,2025-07-10
C00357,Diya Kumar,2023-09-22,S08,Gold,3,4154.05,2024-11-28,2025-01-09
C00358,Diya Rao,2024-03-30,S01,Silver,6,50248.9,2024-04-01,2025-12-01
C00359,Sara Krishnan,2024-01-19,S02,Bronze,7,38537.92,2024-04-16,2025-12-01
C00360,Kavya Rao,2024-05-20,S01,Bronze,4,42423.66,2024-10-04,2025-06-28
C00361,Nikhil Kumar,2024-01-02,S08,Gold,3,5165.08,2024-02-03,2025-03-09
C00362,Nikhil Pillai,2023-05-24,S04,Bronze,3,4666.72,2024-07-18,2025-06-29
C00363,Neha Rao,2023-03-10,S04,Silver,2,4151.78,2025-05-29,2025-11-21
C00364,Nikhil Pillai,2023-04-09,S04,Platinum,9,31979.21,2024-06-11,2025-12-04
C00365,Ishaan Varma,2024-01-31,S10,Platinum,4,29748.06,2024-01-31,2025-07-31
C00366,Nikhil Reddy,2023-01-25,S08,Silver,16,89196.99,2024-03-13,2025-10-22
C00367,Karthik Joseph,2024-04-13,S06,Gold,12,68394.9,2024-05-03,2025-12-31
C00368,Neha Pillai,2024-04-28,S03,Platinum,3,41925.19,2024-07-15,2025-07-10
C00369,Meera Das,2023-05-31,S02,Bronze,10,46177.1,2024-03-13,2025-11-11
C00370,Vikram Patel,2023-05-24,S09,Bronze,6,40815.52,2024-04-27,2025-06-04
C00371,Ananya Pillai,2023-02-08,S04,Bronze,13,46695.69,2024-01-31,2025-12-15
C00372,Aditya Joseph,2023-04-19,S03,Bronze,3,11144.61,2024-12-03,2025-10-27
C00373,Meera Kumar,2023-02-11,S04,Gold,0,0.0,,
C00374,Riya Joseph,2023-07-05,S09,Silver,6,13960.76,2024-02-01,2025-02-19
C00375,Aditya Gupta,2024-02-02,S03,Gold,11,39846.36,2024-02-26,2025-12-06
C00376,Divya Joseph,2023-08-11,S05,Gold,4,24745.56,2024-05-17,2025-04-26
C00377,Kavya Patel,2023-05-13,S07,Silver,2,3946.31,2024-07-13,2024-08-07
C00378,Kavya Reddy,2023-06-12,S04,Silver,10,23228.27,2024-02-11,2025-06-30
C00379,Vivaan Gupta,2023-08-03,S02,Bronze,2,3388.41,2024-08-08,2025-06-28
C00380,Anjali Iyer,2023-08-23,S10,Gold,20,104017.97,2024-01-10,2025-12-22
C00381,Priya Nair,2023-01-09,S10,Bronze,3,15485.66,2024-10-02,2025-12-09
C00382,Sara Krishnan,2023-03-15,S08,Silver,1,16288.35,2024-01-10,2024-01-10
C00383,Riya Thomas,2024-05-06,S06,Bronze,2,2318.75,2025-03-12,2025-07-10
C00384,Meera Das,2023-09-10,S03,Platinum,13,61099.55,2024-01-27,2025-11-22
C00385,Anjali Gupta,2023-08-18,S09,Gold,2,13026.82,2025-03-25,2025-10-09
C00386,Sanjay Varma,2024-06-02,S03,Silver,9,36297.81,2024-08-08,2025-12-30
C00387,Anjali Varma,2023-06-23,S07,Silver,16,79857.41,2024-01-20,2025-11-29
C00388,Divya Thomas,2023-06-17,S09,Silver,23,130610.35,2024-01-13,2025-11-30
C00389,Rohan Sharma,2023-06-19,S05,Bronze,4,18916.48,2025-01-01,2025-12-30
C00390,Arjun Reddy,2024-01-28,S07,Bronze,9,48131.88,2024-02-03,2025-09-30
C00391,Nikhil Iyer,2023-07-13,S07,Silver,5,26381.04,2024-05-11,2025-05-08
C00392,Arjun Gupta,2024-05-31,S02,Bronze,2,2693.16,2025-04-20,2025-06-02
C00393,Sanjay Thomas,2023-01-29,S06,Silver,2,3816.55,2025-05-16,2025-10-17
C00394,Karthik Krishnan,2023-06-14,S01,Silver,4,19929.31,2024-06-05,2025-11-07
C00395,Divya Varma,2024-02-26,S04,Bronze,0,0.0,,
C00396,Sanjay Krishnan,2023-12-05,S02,Bronze,3,23092.26,2024-04-09,2025-10-06
C00397,Neha Das,2024-05-10,S04,Bronze,2,18761.99,2024-11-02,2025-11-18
C00398,Nikhil Gupta,2023-12-31,S08,Bronze,0,0.0,,
C00399,Meera Sharma,2023-12-08,S10,Silver,0,0.0,,
C00400,Aarav Sharma,2024-05-14,S03,Silver,2,9262.08,2025-04-08,2025-07-29
C00401,Divya Gupta,2024-05-25,S05,Platinum,17,86531.99,2024-08-09,2025-12-31
C00402,Vivaan Pillai,2023-11-23,S05,Bronze,6,24429.11,2024-07-31,2025-12-22
C00403,Meera Reddy,2023-08-05,S10,Gold,8,69613.94,2024-05-13,2025-11-22
C00404,Riya Das,2023-10-28,S04,Bronze,13,44254.83,2024-03-01,2025-11-10
C00405,Riya Kumar,2023-05-12,S06,Silver,6,17289.45,2024-06-01,2025-10-01
C00406,Karthik Joseph,2023-03-11,S09,Silver,27,135340.18,2024-02-18,2025-12-19
C00407,Diya Gupta,2023-09-09,S03,Silver,6,26441.61,2024-04-29,2025-11-25
C00408,Vikram Reddy,2024-02-19,S09,Silver,11,54932.15,2024-07-27,2025-11-06
C00409,Sanjay Patel,2024-03-20,S09,Bronze,5,24351.51,2024-05-11,2024-12-25
C00410,Sanjay Menon,2023-07-01,S09,Bronze,5,20272.11,2024-04-10,2025-12-27
C00411,Sara Kumar,2023-06-16,S03,Gold,1,766.11,2025-01-18,2025-01-18
C00412,Karthik Menon,2023-04-01,S04,Bronze,1,14483.92,2025-07-04,2025-07-04
C00413,Nikhil Patel,2024-06-14,S08,Bronze,4,26513.12,2025-01-02,2025-12-05
C00414,Priya Patel,2023-02-08,S03,Bronze,1,3034.78,2024-11-20,2024-11-20
C00415,Karthik Menon,2023-05-06,S05,Bronze,3,18156.85,2024-11-26,2025-07-25
C00416,Nikhil Gupta,2024-03-26,S01,Silver,3,9526.57,2024-04-27,2025-07-08
C00417,Arjun Pillai,2023-06-22,S01,Silver,8,38285.06,2024-03-24,2025-12-10
C00418,Aditya Kumar,2023-08-08,S04,Bronze,1,5674.84,2024-06-04,2024-06-04
C00419,Divya Thomas,2023-02-27,S05,Bronze,6,21400.71,2024-01-28,2025-09-23
C00420,Karthik Varma,2024-04-20,S03,Silver,6,50687.54,2024-08-13,2025-10-07
C00421,Rohan Nair,2024-03-31,S05,Gold,10,40683.34,2024-04-28,2025-11-13
C00422,Neha Krishnan,2023-12-27,S05,Platinum,31,189760.67,2024-01-06,2025-12-30
C00423,Neha Menon,2023-01-01,S06,Gold,13,66837.16,2024-03-07,2025-12-21
C00424,Priya Kumar,2024-01-22,S06,Gold,4,6062.24,2024-02-04,2025-10-21
C00425,Aarav Pillai,2023-12-14,S04,Gold,21,114777.34,2024-01-10,2025-12-21
C00426,Vikram Joseph,2023-07-09,S04,Silver,9,35997.26,2024-02-09,2025-12-07
C00427,Anjali Iyer,2024-05-19,S01,Bronze,8,30342.22,2024-06-23,2025-12-16
C00428,Aditya Menon,2023-07-10,S05,Silver,0,0.0,,
C00429,Aditya Das,2024-05-22,S05,Bronze,1,668.87,2025-04-21,2025-04-21
C00430,Riya Reddy,2024-01-04,S04,Gold,9,35026.53,2024-06-26,2025-11-25
C00431,Karthik Thomas,2024-02-13,S03,Silver,5,14567.71,2024-06-16,2025-02-15
C00432,Riya Varma,2023-04-27,S06,Silver,18,84397.9,2024-02-01,2025-10-22
C00433,Riya Pillai,2023-05-14,S01,Bronze,9,98885.11,2024-01-12,2025-10-17
C00434,Karthik Thomas,2023-02-27,S09,Silver,16,63031.54,2024-02-22,2025-11-22
C00435,Meera Varma,2023-06-22,S01,Bronze,3,11204.18,2025-05-01,2025-11-16
C00436,Meera Iyer,2023-05-29,S10,Bronze,1,2417.48,2024-04-09,2024-04-09
C00437,Rohan Nair,2023-03-21,S04,Bronze,12,54006.28,2024-01-09,2025-11-20
C00438,Ishaan Kumar,2023-08-01,S04,Bronze,10,36509.7,2024-08-01,2025-12-12
C00439,Neha Kumar,2023-07-22,S02,Silver,8,39042.19,2024-04-14,2025-11-30
C00440,Arjun Krishnan,2023-08-17,S01,Silver,1,1677.56,2025-02-07,2025-02-07
C00441,Karthik Krishnan,2023-08-15,S03,Gold,3,25804.4,2024-07-28,2024-12-26
C00442,Sanjay Kumar,2024-06-15,S01,Bronze,9,62584.32,2024-08-20,2025-11-28
C00443,Nikhil Nair,2024-03-16,S06,Bronze,3,13807.42,2025-01-31,2025-07-01
C00444,Kavya Kumar,2024-02-06,S03,Platinum,14,73979.43,2024-02-09,2025-07-05
C00445,Karthik Varma,2023-02-16,S07,Silver,3,6926.77,2024-04-20,2025-02-18
C00446,Sanjay Das,2023-08-21,S02,Silver,10,45291.16,2024-02-08,2025-12-18
C00447,Neha Patel,2023-11-01,S09,Silver,4,13758.36,2025-01-14,2025-08-08
C00448,Meera Pillai,2024-06-09,S05,Gold,8,43913.5,2024-07-29,2025-07-18
C00449,Sara Kumar,2023-05-23,S01,Bronze,10,48547.11,2024-01-08,2025-12-19
C00450,Sanjay Sharma,2024-02-19,S04,Bronze,0,0.0,,
C00451,Ishaan Krishnan,2024-05-27,S02,Gold,17,82931.34,2024-10-07,2025-11-22
C00452,Rohan Iyer,2024-01-08,S02,Bronze,1,6082.58,2025-03-24,2025-03-24
C00453,Karthik Gupta,2023-09-16,S04,Gold,7,44325.23,2024-06-17,2025-08-13
C00454,Meera Joseph,2024-04-15,S06,Bronze,5,24710.73,2024-09-20,2025-12-30
C00455,Karthik Nair,2023-01-12,S09,Silver,0,0.0,,
C00456,Vikram Iyer,2023-11-26,S04,Gold,13,69377.62,2024-02-19,2025-08-16
C00457,Anjali Varma,2023-12-24,S10,Bronze,14,46307.84,2024-04-23,2025-11-29
C00458,Rohan Menon,2024-02-12,S09,Gold,3,6652.53,2025-02-22,2025-08-27
C00459,Sanjay Gupta,2024-01-08,S08,Platinum,9,30026.78,2024-03-21,2025-12-10
C00460,Ishaan Krishnan,2023-01-08,S04,Silver,4,22806.38,2024-01-20,2025-02-25
C00461,Ishaan Reddy,2023-05-02,S01,Platinum,17,82201.02,2024-01-15,2025-11-20
C00462,Karthik Krishnan,2023-12-14,S02,Bronze,0,0.0,,
C00463,Divya Menon,2023-03-31,S06,Gold,10,32542.78,2024-01-24,2025-10-27
C00464,Meera Pillai,2023-11-12,S04,Bronze,8,52462.63,2024-05-30,2025-12-02
C00465,Aditya Nair,2023-06-27,S01,Bronze,3,27953.09,2024-06-21,2025-07-24
C00466,Neha Menon,2024-06-23,S04,Bronze,2,7565.76,2024-11-23,2025-04-17
C00467,Anjali Sharma,2023-02-10,S01,Bronze,2,43556.98,2024-06-01,2024-07-20
C00468,Karthik Pillai,2024-05-16,S07,Bronze,8,53049.47,2024-07-12,2025-12-23
C00469,Aarav Sharma,2023-05-25,S01,Gold,46,211579.65,2024-01-27,2025-12-22
C00470,Karthik Nair,2023-07-20,S06,Gold,11,37462.36,2024-01-16,2025-12-07
C00471,Arjun Menon,2024-04-05,S07,Bronze,2,26088.51,2024-06-30,2025-04-30
C00472,Riya Menon,2024-06-30,S01,Bronze,2,7866.68,2025-11-15,2025-11-16
C00473,Neha Kumar,2023-09-10,S05,Gold,10,52407.47,2024-01-23,2025-12-29
C00474,Neha Gupta,2024-01-25,S07,Bronze,0,0.0,,
C00475,Riya Reddy,2023-09-13,S03,Bronze,4,27493.32,2024-07-17,2025-12-16
C00476,Neha Gupta,2024-03-25,S02,Silver,6,22548.95,2024-04-08,2025-12-21
C00477,Aarav Rao,2023-01-10,S03,Bronze,11,89456.14,2024-03-29,2025-11-14
C00478,Neha Nair,2023-08-30,S05,Bronze,10,45348.58,2024-02-20,2025-12-15
C00479,Vivaan Varma,2023-09-08,S05,Silver,6,14567.49,2024-03-21,2025-11-12
C00480,Meera Kumar,2023-01-05,S01,Silver,3,5498.99,2024-09-30,2025-04-29
C00481,Sanjay Menon,2023-04-29,S04,Bronze,3,6737.74,2024-04-16,2025-11-17
C00482,Karthik Reddy,2024-01-09,S03,Gold,3,12670.98,2024-02-02,2024-05-11
C00483,Ishaan Gupta,2023-03-06,S08,Silver,2,7852.13,2024-07-17,2025-05-30
C00484,Riya Krishnan,2023-05-26,S03,Bronze,3,7532.45,2024-03-18,2025-02-16
C00485,Kavya Patel,2023-08-12,S08,Bronze,4,17073.51,2024-12-13,2025-12-07
C00486,Sara Rao,2023-08-27,S04,Bronze,11,73414.65,2024-02-04,2025-12-23
C00487,Vikram Menon,2023-06-26,S06,Bronze,3,8916.78,2024-09-19,2025-08-13
C00488,Vikram Joseph,2023-10-09,S05,Bronze,7,23696.28,2024-02-05,2025-10-21
C00489,Rohan Patel,2023-03-04,S06,Bronze,3,4190.34,2024-09-07,2025-10-27
C00490,Nikhil Sharma,2023-08-05,S03,Bronze,1,378.31,2025-04-18,2025-04-18
C00491,Meera Gupta,2024-04-05,S07,Silver,0,0.0,,
C00492,Karthik Gupta,2023-04-15,S04,Gold,7,29993.02,2024-01-06,2025-11-07
C00493,Ananya Nair,2023-04-09,S04,Silver,4,19027.37,2024-04-05,2025-11-18
C00494,Riya Patel,2024-05-25,S05,Silver,6,59105.16,2024-08-08,2025-08-17
C00495,Aditya Gupta,2024-01-20,S08,Platinum,23,80475.7,2024-02-21,2025-12-26
C00496,Vikram Iyer,2024-02-09,S06,Silver,19,87110.97,2024-02-28,2025-12-26
C00497,Diya Sharma,2024-06-01,S03,Bronze,7,23730.28,2024-10-29,2025-11-06
C00498,Nikhil Menon,2024-04-20,S06,Bronze,1,5975.13,2025-08-21,2025-08-21
C00499,Nikhil Menon,2024-03-12,S06,Gold,0,0.0,,
C00500,Karthik Sharma,2023-01-23,S09,Bronze,16,106750.46,2024-03-12,2025-11-18
C00501,Sara Joseph,2024-04-02,S08,Bronze,0,0.0,,
C00502,Sara Joseph,2023-03-24,S06,Silver,2,9499.15,2024-09-22,2025-07-18
C00503,Rohan Das,2023-05-25,S03,Silver,6,11596.99,2024-05-21,2025-11-25
C00504,Aditya Patel,2023-03-26,S07,Gold,28,179792.83,2024-01-02,2025-12-21
C00505,Divya Gupta,2023-03-19,S05,Bronze,5,33570.38,2024-03-30,2025-10-18
C00506,Arjun Pillai,2024-04-01,S10,Bronze,3,25153.92,2024-07-22,2025-02-07
C00507,Diya Joseph,2023-01-01,S02,Platinum,6,13763.68,2024-07-20,2025-09-30
C00508,Sara Joseph,2023-02-20,S01,Bronze,1,1839.38,2024-11-05,2024-11-05
C00509,Ananya Das,2024-03-21,S01,Bronze,11,92432.26,2024-06-25,2025-12-12
C00510,Karthik Varma,2024-03-24,S06,Silver,5,29227.85,2025-04-02,2025-11-02
C00511,Diya Rao,2024-05-02,S09,Gold,1,585.14,2024-08-21,2024-08-21
C00512,Rohan Sharma,2023-02-03,S01,Gold,2,2436.61,2024-08-18,2025-06-21
C00513,Kavya Menon,2023-12-14,S06,Platinum,5,25868.32,2024-01-24,2025-12-16
C00514,Kavya Das,2023-04-05,S06,Bronze,11,69363.08,2024-06-09,2025-11-17
C00515,Kavya Iyer,2023-03-13,S07,Bronze,3,7778.84,2025-10-09,2025-11-19
C00516,Divya Rao,2023-06-03,S03,Bronze,0,0.0,,
C00517,Neha Iyer,2023-09-07,S08,Gold,5,17152.87,2024-02-19,2025-07-25
C00518,Sanjay Sharma,2024-03-13,S01,Silver,5,39222.49,2024-09-20,2025-08-17
C00519,Priya Kumar,2023-04-28,S07,Bronze,3,20831.68,2024-04-12,2025-11-19
C00520,Anjali Joseph,2023-11-02,S03,Silver,2,11646.21,2024-07-31,2025-01-20
C00521,Vivaan Gupta,2023-09-25,S04,Bronze,7,52974.23,2024-01-15,2025-12-22
C00522,Karthik Rao,2023-02-23,S08,Silver,19,118891.98,2024-01-02,2025-12-17
C00523,Kavya Varma,2023-08-24,S03,Gold,25,146384.48,2024-02-13,2025-11-14
C00524,Sara Kumar,2024-01-24,S02,Bronze,1,4834.96,2025-09-05,2025-09-05
C00525,Ishaan Pillai,2024-02-05,S06,Bronze,5,16115.95,2024-03-05,2025-06-06
C00526,Aditya Menon,2023-10-30,S05,Bronze,3,29258.37,2024-03-27,2024-08-23
C00527,Arjun Reddy,2023-07-26,S05,Bronze,10,55626.39,2024-02-19,2025-10-29
C00528,Vikram Iyer,2023-08-17,S02,Bronze,2,2253.03,2024-02-15,2024-12-04
C00529,Neha Reddy,2023-03-16,S01,Silver,4,26639.3,2024-11-13,2025-01-15
C00530,Neha Thomas,2024-03-10,S04,Bronze,1,2298.33,2025-10-06,2025-10-06
C00531,Nikhil Thomas,2023-04-13,S01,Gold,3,15768.62,2024-04-21,2025-10-07
C00532,Riya Das,2024-02-26,S09,Bronze,8,27942.91,2024-08-04,2025-11-12
C00533,Rohan Sharma,2023-11-02,S01,Bronze,14,74004.83,2024-01-18,2025-12-10
C00534,Nikhil Gupta,2023-04-08,S04,Bronze,3,29536.1,2024-09-11,2025-12-23
C00535,Priya Kumar,2023-12-01,S01,Gold,34,214763.98,2024-02-16,2025-12-22
C00536,Aditya Kumar,2024-03-10,S01,Bronze,5,45132.29,2024-04-21,2025-07-04
C00537,Divya Nair,2024-03-22,S06,Gold,16,60269.83,2024-07-24,2025-11-04
C00538,Neha Reddy,2023-11-04,S06,Gold,14,96471.22,2024-02-28,2025-11-24
C00539,Ananya Kumar,2023-09-06,S01,Gold,14,59569.6,2024-02-01,2025-12-23
C00540,Neha Nair,2023-06-15,S01,Gold,1,1038.43,2025-11-13,2025-11-13
C00541,Riya Patel,2024-04-25,S01,Bronze,0,0.0,,
C00542,Meera Pillai,2023-12-01,S07,Gold,5,44085.63,2024-03-16,2025-06-12
C00543,Meera Menon,2024-06-25,S05,Platinum,14,45946.58,2024-06-26,2025-11-24
C00544,Riya Sharma,2023-04-16,S01,Platinum,5,39006.54,2024-02-01,2025-02-24
C00545,Neha Rao,2023-03-22,S04,Bronze,5,24820.78,2024-04-20,2025-11-07
C00546,Anjali Patel,2023-05-13,S06,Silver,11,73794.66,2024-01-10,2025-11-04
C00547,Karthik Joseph,2023-05-18,S08,Bronze,4,23261.87,2024-11-05,2025-12-28
C00548,Kavya Krishnan,2023-07-03,S09,Bronze,1,15732.33,2025-10-25,2025-10-25
C00549,Sara Menon,2024-02-05,S03,Silver,12,76158.92,2024-04-01,2025-10-14
C00550,Ananya Gupta,2023-11-26,S01,Platinum,5,35480.21,2024-01-29,2025-12-31
C00551,Ishaan Das,2024-05-22,S02,Silver,4,20152.39,2025-03-26,2025-11-15
C00552,Sanjay Kumar,2023-03-10,S07,Gold,12,96822.51,2024-02-19,2025-10-03
C00553,Ishaan Joseph,2024-06-29,S10,Bronze,2,2735.11,2024-11-08,2025-10-15
C00554,Anjali Thomas,2023-02-22,S04,Bronze,16,63970.26,2024-01-16,2025-10-08
C00555,Arjun Rao,2024-03-25,S03,Silver,1,4130.58,2024-12-14,2024-12-14
C00556,Neha Thomas,2023-07-24,S04,Bronze,0,0.0,,
C00557,Vivaan Varma,2023-05-06,S03,Gold,14,90201.43,2024-01-26,2025-12-27
C00558,Aditya Krishnan,2023-02-12,S02,Bronze,4,37691.46,2024-08-24,2025-09-18
C00559,Ishaan Joseph,2023-04-21,S05,Bronze,8,32803.14,2024-03-08,2025-06-18
C00560,Divya Pillai,2023-07-02,S01,Silver,9,64390.67,2024-08-05,2025-11-23
C00561,Riya Iyer,2023-04-05,S02,Bronze,5,28300.02,2024-10-20,2025-05-07
C00562,Kavya Thomas,2024-01-09,S06,Gold,7,49024.75,2024-10-31,2025-11-16
C00563,Meera Pillai,2024-06-03,S01,Silver,8,22440.42,2024-07-22,2025-11-26
C00564,Vikram Reddy,2023-12-26,S01,Bronze,3,15234.94,2024-11-12,2025-11-30
C00565,Kavya Gupta,2023-10-08,S03,Gold,4,14456.04,2024-05-15,2025-04-01
C00566,Karthik Nair,2023-07-14,S08,Bronze,3,8489.93,2024-12-30,2025-12-21
C00567,Meera Das,2023-07-14,S07,Gold,15,113989.48,2024-01-04,2025-11-27
C00568,Ananya Pillai,2023-04-03,S01,Bronze,2,24568.94,2024-02-20,2024-08-31
C00569,Aditya Reddy,2023-03-02,S04,Bronze,16,73844.92,2024-01-21,2025-12-19
C00570,Karthik Das,2023-02-20,S03,Platinum,12,32318.52,2024-05-06,2025-09-03
C00571,Kavya Krishnan,2024-02-07,S06,Gold,9,48104.93,2024-08-17,2025-11-27
C00572,Aarav Krishnan,2023-01-05,S06,Bronze,9,46087.81,2024-04-11,2025-09-08
C00573,Riya Reddy,2024-04-10,S08,Silver,0,0.0,,
C00574,Kavya Varma,2024-06-17,S04,Platinum,8,28688.48,2024-10-09,2025-12-15
C00575,Rohan Krishnan,2024-02-09,S10,Bronze,3,21664.32,2024-06-12,2024-12-31
C00576,Arjun Rao,2024-05-27,S10,Bronze,0,0.0,,
C00577,Aarav Menon,2023-08-21,S08,Silver,6,27545.91,2024-09-04,2025-07-25
C00578,Ananya Iyer,2024-06-07,S05,Bronze,3,5939.61,2024-11-27,2025-04-30
C00579,Rohan Krishnan,2023-12-12,S03,Bronze,2,14165.1,2024-02-27,2025-07-28
C00580,Anjali Pillai,2023-02-15,S03,Gold,39,219283.77,2024-01-04,2025-12-23
C00581,Riya Iyer,2024-06-29,S01,Bronze,3,6310.91,2024-09-15,2025-04-27
C00582,Riya Pillai,2023-03-19,S02,Gold,9,47497.36,2024-03-26,2025-10-28
C00583,Vikram Patel,2023-03-14,S06,Silver,8,43009.18,2024-10-06,2025-11-08
C00584,Aditya Sharma,2023-09-06,S05,Silver,6,51682.71,2024-01-09,2025-05-11
C00585,Divya Patel,2023-02-16,S09,Silver,13,90702.42,2024-05-03,2025-10-22
C00586,Riya Joseph,2023-05-01,S01,Bronze,8,34589.98,2024-01-06,2025-12-15
C00587,Anjali Varma,2023-08-02,S01,Bronze,6,24536.04,2024-03-14,2025-09-12
C00588,Vikram Kumar,2023-08-27,S07,Bronze,4,25195.45,2024-02-29,2025-05-23
C00589,Sanjay Menon,2023-02-25,S03,Gold,2,43191.61,2024-11-14,2024-12-18
C00590,Divya Menon,2023-12-16,S01,Bronze,6,20941.32,2024-01-06,2025-11-24
